quarter,year,q,quarter_date,stata_qdate,gdp_real,imports_real,exports_real,ln_gdp_real,ln_imports_real,ln_exports_real,itcrm,ln_itcrm,itcrm_daily_obs,usa_gdp_real,ln_usa_gdp_real,brazil_gdp_real,ln_brazil_gdp_real,commodity_price_index,ln_commodity_price_index,commodity_monthly_obs,usa_gdp_real_index,brazil_gdp_real_index,ln_pib_socios,pib_socios_index,d_ln_imports_real,d_ln_exports_real,d_ln_gdp_real,d_ln_itcrm,d_ln_usa_gdp_real,d_ln_brazil_gdp_real,d_ln_commodity_price_index,d_ln_pib_socios,g_imports_real,g_exports_real,g_gdp_real,g_itcrm,g_usa_gdp_real,g_brazil_gdp_real,g_commodity_price_index,g_pib_socios,l1_ln_imports_real,l1_ln_exports_real,l1_ln_gdp_real,l1_ln_itcrm,l1_ln_usa_gdp_real,l1_ln_brazil_gdp_real,l1_ln_commodity_price_index,l1_ln_pib_socios,l1_d_ln_imports_real,l1_d_ln_exports_real,l1_d_ln_gdp_real,l1_d_ln_itcrm,l1_d_ln_usa_gdp_real,l1_d_ln_brazil_gdp_real,l1_d_ln_commodity_price_index,l1_d_ln_pib_socios
2007Q1,2007,1,2007-01-01,188,576846.8856994272,112275.54046719316,129994.2930727219,13.265332147536022,11.628711311724741,11.77524582903351,163.24253183080532,5.09523702028504,90,16611.69,9.717861943367756,244393.3,12.406534091828519,79.86404637875667,4.3803257687556405,3,108.9385441887429,114.96803481124309,4.729071385475283,113.19040327755411,0.0016050585701048448,-0.1087661550262613,0.0070506464136457225,-0.0019493275932447318,0.003003840617131104,0.018421179062588777,5.672426478255943e-4,0.013961489526730375,0.16050585701048448,-10.87661550262613,0.7050646413645723,-0.19493275932447318,0.3003840617131104,1.8421179062588777,0.05672426478255943,1.3961489526730375,11.627106253154636,11.884011984059772,13.258281501122376,5.097186347878285,9.714858102750625,12.38811291276593,4.379758526107815,4.715109895948553,0.020284547274755482,0.03980587830928073,0.01728395592962073,-0.014524628650604221,0.008557775565416037,0.011663094765440363,-0.06958955664694422,0.010764835990695332
2007Q2,2007,2,2007-04-01,189,674620.563006485,117677.32624788815,151852.5145033147,13.421905682921713,11.675701634486002,11.930665029463002,161.94424944308818,5.08725213676269,91,16713.314,9.723960926282437,248520.5,12.423280616086117,89.78584634876,4.497427349843151,3,109.60498875968278,116.90956133129484,4.74273795343059,114.74794650859424,0.04699032276126047,0.15541920042949187,0.1565735353856912,-0.00798488352234994,0.006098982914680917,0.016746524257598594,0.11710158108751045,0.013666567955306519,4.699032276126047,15.541920042949187,15.657353538569119,-0.7984883522349939,0.6098982914680917,1.6746524257598594,11.710158108751045,1.366656795530652,11.628711311724741,11.77524582903351,13.265332147536022,5.09523702028504,9.717861943367756,12.406534091828519,4.3803257687556405,4.729071385475283,0.0016050585701048448,-0.1087661550262613,0.0070506464136457225,-0.0019493275932447318,0.003003840617131104,0.018421179062588777,5.672426478255943e-4,0.013961489526730375
2007Q3,2007,3,2007-07-01,190,610425.6940148534,136188.56334207152,153959.99205222022,13.321911851799845,11.821795699583591,11.944448055775313,157.58525044375656,5.059966584489253,92,16809.587,9.729704657391745,251111.8,12.433653537271319,94.1764239738,4.545169873971357,3,110.23634176859898,118.12856638833354,4.751771814011136,115.78925991749055,0.14609406509758927,0.013783026312310653,-0.09999383112186777,-0.027285552273437652,0.005743731109307149,0.010372921185201278,0.04774252412820612,0.009033860580546005,14.609406509758927,1.3783026312310653,-9.999383112186777,-2.728555227343765,0.5743731109307149,1.0372921185201278,4.774252412820612,0.9033860580546005,11.675701634486002,11.930665029463002,13.421905682921713,5.08725213676269,9.723960926282437,12.423280616086117,4.497427349843151,4.74273795343059,0.04699032276126047,0.15541920042949187,0.1565735353856912,-0.00798488352234994,0.006098982914680917,0.016746524257598594,0.11710158108751045,0.013666567955306519
2007Q4,2007,4,2007-10-01,191,625876.8678635971,136704.05975474807,160654.21988093693,13.346908934031383,11.82557372055012,11.987009631742977,158.8753428463374,5.068119887470075,92,16915.191,9.73596737290394,254883.3,12.448561072329364,107.73057935716,4.6796334747544455,3,110.92888695939583,119.90276373044809,4.764178709195157,117.23479388023706,0.0037780209665285724,0.042561575967663856,0.02499708223153796,0.008153302980821842,0.006262715512194816,0.014907535058044985,0.1344636007830884,0.012406895184021494,0.37780209665285724,4.256157596766386,2.499708223153796,0.8153302980821842,0.6262715512194816,1.4907535058044985,13.446360078308839,1.2406895184021494,11.821795699583591,11.944448055775313,13.321911851799845,5.059966584489253,9.729704657391745,12.433653537271319,4.545169873971357,4.751771814011136,0.14609406509758927,0.013783026312310653,-0.09999383112186777,-0.027285552273437652,0.005743731109307149,0.010372921185201278,0.04774252412820612,0.009033860580546005
2008Q1,2008,1,2008-01-01,192,616720.3570644784,138615.196997182,138205.65471421785,13.33217097010638,11.839457006171523,11.836498106368778,159.28439423151988,5.070691247468816,91,16843.003,9.731690597313907,258110,12.461141129628757,120.34374440772001,4.790352184545963,3,110.45548204828222,121.42067505586263,4.77188268223976,118.14145553637604,0.01388328562140373,-0.1505115253741991,-0.014737963925002262,0.0025713599987415847,-0.004276775590032145,0.012580057299393488,0.11071870979151743,0.007703973044603352,1.388328562140373,-15.05115253741991,-1.4737963925002262,0.25713599987415847,-0.42767755900321447,1.2580057299393488,11.071870979151743,0.7703973044603352,11.82557372055012,11.987009631742977,13.346908934031383,5.068119887470075,9.73596737290394,12.448561072329364,4.6796334747544455,4.764178709195157,0.0037780209665285724,0.042561575967663856,0.02499708223153796,0.008153302980821842,0.006262715512194816,0.014907535058044985,0.1344636007830884,0.012406895184021494
2008Q2,2008,2,2008-04-01,193,711405.500455233,147043.53953203352,147769.55715328988,13.4749978703407,11.898484009198821,11.903409293028398,152.77978975297697,5.028997601969951,91,16943.291,9.737627223245223,263338.2,12.481194416616981,145.87198351953333,4.982729411863581,3,111.1131652051194,123.88013642243914,4.787852519557376,120.04330102357173,0.05902700302729791,0.06691118665962037,0.14282690023431854,-0.04169364549886545,0.005936625931315831,0.020053286988224173,0.19237722731761853,0.015969837317615365,5.902700302729791,6.691118665962037,14.282690023431854,-4.169364549886545,0.5936625931315831,2.0053286988224173,19.237722731761853,1.5969837317615365,11.839457006171523,11.836498106368778,13.33217097010638,5.070691247468816,9.731690597313907,12.461141129628757,4.790352184545963,4.77188268223976,0.01388328562140373,-0.1505115253741991,-0.014737963925002262,0.0025713599987415847,-0.004276775590032145,0.012580057299393488,0.11071870979151743,0.007703973044603352
2008Q3,2008,3,2008-07-01,194,647087.9597424942,153056.79563738548,169221.2711681687,13.380237514385612,11.938564344808201,12.038962434376579,142.70976281352287,4.960812937093701,92,16854.295,9.73236079944244,267624,12.497338289313307,138.39773156733668,4.930131652639828,3,110.52953435969539,125.89627190403388,4.79780315237676,121.24377064532459,0.04008033560937996,0.13555314134818097,-0.0947603559550867,-0.06818466487624963,-0.0052664238027837484,0.016143872696325445,-0.05259775922375365,0.009950632819384353,4.008033560937996,13.555314134818097,-9.47603559550867,-6.818466487624963,-0.5266423802783748,1.6143872696325445,-5.259775922375365,0.9950632819384353,11.898484009198821,11.903409293028398,13.4749978703407,5.028997601969951,9.737627223245223,12.481194416616981,4.982729411863581,4.787852519557376,0.05902700302729791,0.06691118665962037,0.14282690023431854,-0.04169364549886545,0.005936625931315831,0.020053286988224173,0.19237722731761853,0.015969837317615365
2008Q4,2008,4,2008-10-01,195,613490.8217026412,132326.80332668536,145677.599528055,13.3269205824713,11.793029924645309,11.88915123656155,128.30700795266304,4.854425891740664,92,16485.35,9.710227386702954,257538.7,12.458925279055464,80.92549279066,4.393528889267477,3,108.1100134569025,121.15192285075855,4.764099252641297,117.22547917758483,-0.14553442016289253,-0.14981119781502805,-0.05331693191431164,-0.10638704535303667,-0.022133412739485436,-0.03841301025784283,-0.5366027633723505,-0.03370389973546306,-14.553442016289253,-14.981119781502805,-5.331693191431164,-10.638704535303667,-2.2133412739485436,-3.841301025784283,-53.66027633723505,-3.370389973546306,11.938564344808201,12.038962434376579,13.380237514385612,4.960812937093701,9.73236079944244,12.497338289313307,4.930131652639828,4.79780315237676,0.04008033560937996,0.13555314134818097,-0.0947603559550867,-0.06818466487624963,-0.0052664238027837484,0.016143872696325445,-0.05259775922375365,0.009950632819384353
2009Q1,2009,1,2009-01-01,196,578553.0442424044,108884.58517996113,127658.20658776328,13.268285514139063,11.598043748671946,11.757111710362343,132.84412450399967,4.889176444686586,90,16298.262,9.698813755343052,253855.6,12.44452088040403,68.31159850828,4.2240795692645765,3,106.88310070117544,119.41931083147126,4.75055997695784,115.64902718871882,-0.1949861759733622,-0.13203952619920756,-0.058635068332238305,0.034750552945921775,-0.011413631359902254,-0.014404398651434391,-0.1694493200029008,-0.013539275683457141,-19.49861759733622,-13.203952619920756,-5.8635068332238305,3.4750552945921775,-1.1413631359902254,-1.4404398651434391,-16.94493200029008,-1.3539275683457141,11.793029924645309,11.88915123656155,13.3269205824713,4.854425891740664,9.710227386702954,12.458925279055464,4.393528889267477,4.764099252641297,-0.14553442016289253,-0.14981119781502805,-0.05331693191431164,-0.10638704535303667,-0.022133412739485436,-0.03841301025784283,-0.5366027633723505,-0.03370389973546306
2009Q2,2009,2,2009-04-01,197,631197.751860069,104729.45493210445,147851.62921163163,13.355374486815553,11.559135684247819,11.903964544574876,142.65983117661054,4.960462993452378,91,16269.145,9.697025648125424,258518.6,12.462722923920422,77.68820884783,4.352703493577879,3,106.69215302570451,121.61288956838763,4.76297957842925,117.09429828519079,-0.03890806442412753,0.1468528342125328,0.08708897267649007,0.07128654876579166,-0.00178810721762801,0.018202043516392763,0.1286239243133025,0.012419601471409969,-3.890806442412753,14.685283421253281,8.708897267649007,7.128654876579166,-0.178810721762801,1.8202043516392763,12.86239243133025,1.241960147140997,11.598043748671946,11.757111710362343,13.268285514139063,4.889176444686586,9.698813755343052,12.44452088040403,4.2240795692645765,4.75055997695784,-0.1949861759733622,-0.13203952619920756,-0.058635068332238305,0.034750552945921775,-0.011413631359902254,-0.014404398651434391,-0.1694493200029008,-0.013539275683457141
2009Q3,2009,3,2009-07-01,198,610519.8546117274,123133.64403046448,131625.13245280623,13.322066093890603,11.72102558133368,11.787713255724896,150.66445260171682,5.015055195934798,92,16326.281,9.700531419672563,264555.3,12.485805582151633,84.71501865488,4.439292901817565,3,107.0668477533793,124.45268728683993,4.780399337256745,119.15192234729136,0.161889897085862,-0.11625128884998048,-0.03330839292494936,0.05459220248242058,0.0035057715471396023,0.023082658231210473,0.08658940823968564,0.017419758827495357,16.1889897085862,-11.625128884998048,-3.330839292494936,5.459220248242058,0.3505771547139602,2.3082658231210473,8.658940823968564,1.7419758827495357,11.559135684247819,11.903964544574876,13.355374486815553,4.960462993452378,9.697025648125424,12.462722923920422,4.352703493577879,4.76297957842925,-0.03890806442412753,0.1468528342125328,0.08708897267649007,0.07128654876579166,-0.00178810721762801,0.018202043516392763,0.1286239243133025,0.012419601471409969
2009Q4,2009,4,2009-10-01,199,615220.8549372973,129128.9859125566,137574.77413312765,13.32973659604194,11.768567074580995,11.831922860153961,149.4187174891864,5.00675254925012,92,16502.754,9.711282555051808,271387.7,12.51130370479584,92.79516729525334,4.530394561876354,3,108.22414792624673,127.66679995295777,4.801631679200628,121.70884538094344,0.04754149324731394,0.04420960442906541,0.007670502151336578,-0.008302646684678727,0.010751135379244658,0.02549812264420659,0.09110166005878906,0.02123234194388246,4.754149324731394,4.420960442906541,0.7670502151336578,-0.8302646684678727,1.0751135379244658,2.549812264420659,9.110166005878906,2.123234194388246,11.72102558133368,11.787713255724896,13.322066093890603,5.015055195934798,9.700531419672563,12.485805582151633,4.439292901817565,4.780399337256745,0.161889897085862,-0.11625128884998048,-0.03330839292494936,0.05459220248242058,0.0035057715471396023,0.023082658231210473,0.08658940823968564,0.017419758827495357
2010Q1,2010,1,2010-01-01,200,611607.3365897301,131091.92974987472,124821.26202219723,13.32384574869716,11.78365410988505,11.73463808917396,137.01413178786902,4.92008407224462,90,16582.71,9.716115865272487,276993.7,12.531750041228523,96.85576520361,4.573222915222378,3,108.74849495169417,130.3039868281783,4.817561720562856,123.66319744777182,0.015087035304055973,-0.09728477098000177,-0.00589084734478007,-0.08666847700549951,0.00483331022067901,0.02044633643268412,0.04282835334602453,0.01593004136222831,1.5087035304055973,-9.728477098000177,-0.589084734478007,-8.666847700549951,0.483331022067901,2.044633643268412,4.282835334602453,1.5930041362228309,11.768567074580995,11.831922860153961,13.32973659604194,5.00675254925012,9.711282555051808,12.51130370479584,4.530394561876354,4.801631679200628,0.04754149324731394,0.04420960442906541,0.007670502151336578,-0.008302646684678727,0.010751135379244658,0.02549812264420659,0.09110166005878906,0.02123234194388246
2010Q2,2010,2,2010-04-01,201,733730.7739689032,151260.05259704142,175584.3282140499,13.505897447353764,11.926755837136003,12.075874709127788,129.13275029727657,4.860840947301898,91,16743.162,9.725745215095095,280519.4,12.544398163763631,96.96107485969667,4.5743096078587415,3,109.80073029272042,131.96255439256734,4.82933661915437,125.12792564676595,0.1431017272509525,0.34123661995382903,0.1820516986566041,-0.059243124942722325,0.009629349822608546,0.01264812253510783,0.0010866926363632956,0.011774898591514038,14.31017272509525,34.1236619953829,18.20516986566041,-5.9243124942722325,0.9629349822608546,1.264812253510783,0.10866926363632956,1.1774898591514038,11.78365410988505,11.73463808917396,13.32384574869716,4.92008407224462,9.716115865272487,12.531750041228523,4.573222915222378,4.817561720562856,0.015087035304055973,-0.09728477098000177,-0.00589084734478007,-0.08666847700549951,0.00483331022067901,0.02044633643268412,0.04282835334602453,0.01593004136222831
2010Q3,2010,3,2010-07-01,202,668566.5094889859,171903.47870439343,168049.61790716992,13.412891161209505,12.054688427957299,12.032014559465274,128.1246572203723,4.853003674535902,92,16872.266,9.733426487800099,282976.4,12.553118780921901,96.95839197626333,4.574281937780257,3,110.64738718367752,133.11838174761849,4.837756590802471,126.18594723822157,0.12793259082129538,-0.04386014966251395,-0.09300628614425932,-0.007837272765995884,0.007681272705003295,0.008720617158269661,-2.7670078484476335e-5,0.0084199716481006,12.793259082129538,-4.386014966251395,-9.300628614425932,-0.7837272765995884,0.7681272705003295,0.8720617158269661,-0.0027670078484476335,0.8419971648100599,11.926755837136003,12.075874709127788,13.505897447353764,4.860840947301898,9.725745215095095,12.544398163763631,4.5743096078587415,4.82933661915437,0.1431017272509525,0.34123661995382903,0.1820516986566041,-0.059243124942722325,0.009629349822608546,0.01264812253510783,0.0010866926363632956,0.011774898591514038
2010Q4,2010,4,2010-10-01,203,668190.0977195738,175630.3760945749,151952.376643681,13.41232798945882,12.076136929816295,11.931322439181363,126.67676725628871,4.841638702370154,92,16960.864,9.73866385144455,287037.1,12.567366754680016,109.22476796043334,4.693407850417146,3,111.22840796711584,135.028625191109,4.84939811444095,127.66352788344614,0.021448501858996494,-0.10069212028391128,-5.631717506844325e-4,-0.011364972165748277,0.00523736364445071,0.014247973758115151,0.1191259126368891,0.011641523638479256,2.1448501858996494,-10.069212028391128,-0.05631717506844325,-1.1364972165748277,0.523736364445071,1.424797375811515,11.91259126368891,1.1641523638479256,12.054688427957299,12.032014559465274,13.412891161209505,4.853003674535902,9.733426487800099,12.553118780921901,4.574281937780257,4.837756590802471,0.12793259082129538,-0.04386014966251395,-0.09300628614425932,-0.007837272765995884,0.007681272705003295,0.008720617158269661,-2.7670078484476335e-5,0.0084199716481006
2011Q1,2011,1,2011-01-01,204,662325.585972695,171680.48522975415,138279.54794538202,13.403512535725508,12.0533903842221,11.837032624905124,125.84497705836108,4.8350508086541915,90,16920.632,9.7362889847085,290892.8,12.580710093403527,127.40752283053332,4.84739079030003,3,110.96456873644145,136.8424320827943,4.858194733465826,128.7914891508722,-0.02274654559419531,-0.09428981427623917,-0.008815453733312495,-0.006587893715962245,-0.0023748667360496967,0.013343338723510456,0.15398293988288358,0.008796619024876051,-2.274654559419531,-9.428981427623917,-0.8815453733312495,-0.6587893715962245,-0.23748667360496967,1.3343338723510456,15.398293988288358,0.8796619024876051,12.076136929816295,11.931322439181363,13.41232798945882,4.841638702370154,9.73866385144455,12.567366754680016,4.693407850417146,4.84939811444095,0.021448501858996494,-0.10069212028391128,-5.631717506844325e-4,-0.011364972165748277,0.00523736364445071,0.014247973758115151,0.1191259126368891,0.011641523638479256
2011Q2,2011,2,2011-04-01,205,766332.9545716125,185834.80063049096,170971.2705204527,13.549372020825167,12.132613389386588,12.049250812717439,126.44972622393989,4.839844808020233,91,17035.114,9.743032022177166,293829.9,12.590756307455212,135.69590412324334,4.910416383063583,3,111.71533536017544,138.2241091379513,4.8672854556150345,129.9676347002923,0.07922300516448821,0.21221818781231505,0.14585948509965974,0.004793999366041746,0.006743037468666557,0.010046214051685709,0.06302559276355346,0.009090722149208474,7.922300516448821,21.221818781231505,14.585948509965974,0.47939993660417457,0.6743037468666557,1.004621405168571,6.302559276355346,0.9090722149208474,12.0533903842221,11.837032624905124,13.403512535725508,4.8350508086541915,9.7362889847085,12.580710093403527,4.84739079030003,4.858194733465826,-0.02274654559419531,-0.09428981427623917,-0.008815453733312495,-0.006587893715962245,-0.0023748667360496967,0.013343338723510456,0.15398293988288358,0.008796619024876051
